user_id,kyc_speed_sec,account_age_days,is_high_risk_career,is_high_risk_income,career_income_risk,career_freq,is_app_user,reg_hour,reg_is_night,reg_is_weekend,reg_to_kyc1_days,twd_dep_count,twd_dep_sum,twd_dep_mean,twd_dep_std,twd_dep_max,twd_wit_count,twd_wit_std,twd_wit_max,twd_net_flow,twd_withdraw_ratio,twd_smurf_flag,twd_wit_ip_ratio,crypto_dep_count,crypto_dep_mean,crypto_dep_max,crypto_wit_count,crypto_wit_sum,crypto_wit_mean,crypto_wit_max,crypto_currency_diversity,crypto_protocol_diversity,crypto_wallet_hash_nunique,crypto_internal_count,crypto_internal_peer_count,crypto_wit_ip_ratio,trading_mean,trading_max,trading_buy_ratio,trading_market_order_ratio,swap_count,swap_sum,ip_unique_count,ip_night_ratio,ip_max_shared,fund_stay_sec,pagerank_score,connected_component_size,total_tx_count,first_to_last_tx_days,weekend_tx_ratio,dep_to_first_wit_hours,twd_to_crypto_out_ratio,tx_amount_cv,rapid_kyc_then_trade,crypto_out_in_ratio,same_day_in_out_count,tx_interval_mean,tx_interval_std,tx_interval_min,tx_interval_median,amount_p90_p10_ratio,active_days,w_tox_max,w_tox_mean,w_tox_std,toxic_w_ratio,toxic_w_count,ip_tox_max,relation_blacklist_ratio,relation_blacklist_count,neighbor_tox_mean,neighbor_tox_max,toxic_neighbor_count,n_neighbors,if_score,hbos_score,lof_score
122256,-0.006371222,-0.032542516,0.12261549,0.008936,-0.0013812197,-0.018760022,0.021798514,0.01878286,0.0017372863,-0.018200409,1.1451273e-05,-0.04822241,0.120779864,0.03030743,0.01248688,0.008128198,0.004512029,0.0026181329,-0.017614903,0.00032631372,0.017753003,0.0,-0.00058613974,-0.011371081,0.049843572,0.061334938,-0.018578185,0.05871304,0.019626953,0.012970557,0.0019466219,-0.00066439615,0.020934528,0.00017857841,-0.0008609116,-0.0011957982,0.0058775223,0.0071502323,-0.0004903185,-0.0112101305,0.029541027,0.21869208,-0.0041205958,0.016212227,0.010463393,-0.027797412,0.0001717647,-0.0022565117,0.0065766294,0.0054470166,0.06684307,-0.004031994,0.07879386,-0.010904234,0.0,-0.0051577273,-0.00495814,0.037314646,0.007069126,0.018025639,-0.11936352,-0.05013539,-0.022147957,3.4131205,0.5032635,0.13292815,0.053565163,0.01125582,-0.016394924,-0.0003353562,-9.046995e-05,0.8495163,0.0969592,0.03537357,0.008321761,-0.13392432,-0.15256773,0.00668859
122259,0.06061892,-0.06356405,-0.021893106,0.009508366,-0.0013087156,0.12176304,0.019300949,0.04673527,0.0017102914,-0.017490523,-0.00011610905,-0.037849728,-0.07848558,0.040752936,-0.008604721,0.016834022,0.0056842733,0.0029440322,-0.0485213,-0.088141225,0.006981786,0.0,5.2504212e-05,0.003511062,-0.12217711,-0.100870535,-0.019968763,-0.02099861,0.018249802,0.020008922,-0.0025400964,-0.0004059883,-0.017339729,0.00015142732,-0.0010695157,-0.0010591492,0.010239384,0.006525346,0.00963264,-0.011363531,0.030268835,0.19528975,-0.0023888082,0.019113254,0.0129943,0.06240481,-9.973059e-05,-0.0023896887,-0.047764,0.0092146015,0.020668816,-0.0011673529,-0.16250147,-0.014348601,0.0,-0.04544383,0.0039871805,0.016381873,0.011866269,-0.057008557,0.06651573,-0.034585115,-0.03068155,3.4905276,0.27385765,0.14968982,0.00048318965,0.0066917273,-0.01803618,-0.00035234785,-0.00014566306,0.74691683,0.09354829,0.024451405,0.011700061,-0.051979303,-0.21177334,-0.002774131
122266,-0.1241368,0.11609931,-0.017680863,0.010104712,-0.0010435355,-0.049506363,0.021280853,1.2149831e-05,0.0022056869,-0.017168827,-7.510738e-06,-0.012050827,-0.11348101,0.03250862,-0.015121559,0.007253912,0.003597245,0.0018657382,-0.025142455,-0.088013254,0.008641128,0.0,0.00017114973,-0.016717386,0.05171298,0.05986466,-0.010947097,-0.065090194,0.01570051,0.0050687366,-0.001447474,-0.0010334731,0.045823988,0.00025967718,-0.001259724,-0.001163023,0.013337246,0.0086947745,-0.0023645055,-0.012749729,0.024542302,0.18282047,-0.0069953585,0.018060114,0.00868217,-0.024333913,0.00019252888,-0.0021546835,-0.055902272,0.007889889,0.061217014,-0.0014852,0.0893781,-0.012895318,0.0,-0.015380904,-0.0034626003,0.020869823,-0.01813226,-0.010329429,0.09717091,-0.061258662,-0.014986734,3.4479768,0.67459935,0.49860835,0.07915452,0.015959917,-0.017395971,-0.0003356781,-0.00014705025,0.8987485,0.10999727,0.03538317,0.0031091436,-0.2877005,-0.3392827,-0.033584267
122268,0.016536603,0.094853215,0.07904209,0.008954012,-0.0011045644,-0.055851698,0.021769281,-0.06627625,0.0019207825,0.032848794,1.0064163e-05,-0.028185228,-0.12572831,0.0060109133,-0.01083851,-0.018716894,0.0050971177,0.002157067,-0.027646746,-0.08635985,0.015187032,0.0,0.00015005832,-0.012839597,0.050257735,0.06377495,-0.013978685,-0.073011614,-0.0017279735,-0.017728303,0.0010849716,-0.0005478148,0.04938013,0.00016599623,-0.00083703914,-0.0011957982,0.0010571196,-0.002112231,-0.007275653,-0.01368501,0.025324346,0.14822587,-0.0009922835,0.020897012,0.008843926,-0.024901008,0.00019225557,-0.002127268,0.0056152474,0.007014777,0.07472677,-0.0027996148,0.09192164,-0.022977542,0.0,-0.011066395,-0.0053405594,0.009599443,-0.020654622,-0.086797066,-0.100826554,-0.04513416,-0.02106985,3.4534047,0.68588233,0.5289361,0.08457058,0.01604354,-0.0152707705,-0.00034738533,-0.00014763502,0.90755486,0.10197271,0.033392522,0.010543384,-0.09503381,-0.13299629,-0.081682466
122269,-0.18682787,0.06378236,-0.015696378,0.012081962,-0.0011117263,0.072717786,0.015018191,-0.0429898,0.0037332168,0.09036683,-6.385945e-05,-0.0078064944,-0.14965071,-0.07373951,-0.015148126,-0.044324208,0.0026554165,0.0022308612,-0.05565946,-0.18274905,-0.010278046,0.0,-0.00077024044,0.0069984845,0.004357097,0.014281673,-0.010586131,-0.10687738,-0.05287744,-0.04997218,-2.4972487e-05,0.00016145414,-0.027699374,0.00038216155,-0.0014738521,-0.0007855063,-0.13334702,-0.115087055,0.0036033224,-0.021372337,-0.01299556,-0.06997845,-0.00881037,0.015889587,0.0069937473,0.037386697,8.713795e-05,-0.0023622513,-0.054385733,-0.0023962418,0.05164714,-0.004603112,0.043130025,-0.028114635,0.0,-0.03858308,-0.004845832,-0.046375193,-0.037298325,-0.022043288,0.13869856,-0.037685145,-0.024096219,3.7438903,0.35502917,-0.0063424883,0.00248812,0.009064578,-0.016418174,-0.0004099927,-0.00014368104,0.601041,0.09851366,0.010500937,-0.034097757,-0.088663645,0.017690778,-0.06903838
122272,-0.21683073,0.12682895,-0.020572478,0.010316766,-0.0011788104,0.1276093,0.014377209,0.015324755,0.0020716412,0.07806062,-0.00037810457,-0.050492868,0.111903876,0.14063215,-0.02547577,0.026860142,0.006944675,0.00023715304,-0.082478546,-0.06819794,-0.036720127,0.0,-0.00016734692,-0.005632462,-0.13431628,-0.15693505,-0.028921405,-0.0063544475,0.03151677,0.0612943,-0.0008625425,-0.0011516827,-0.0013323526,-0.00089049636,-0.0022984543,-0.001738711,-0.013583745,0.0049685924,0.0096522905,-0.014633908,0.02260959,0.22296932,0.0029336596,0.03315615,0.007043635,0.022081167,-2.4897381e-05,-0.0024452517,-0.09629582,0.005375674,0.04298558,0.005496553,0.08159861,0.012737434,0.0,-0.03182294,0.012206819,0.030720688,0.028093806,-0.04977021,0.12204143,-0.041697152,-0.020343967,0.27157328,0.45445937,0.25880283,0.06317662,0.018428324,-0.014986813,-0.00050227466,-0.00018665771,0.5366082,0.07118,-0.023879929,0.0046296366,0.025463367,-0.037351977,0.028517859
122273,0.028205866,0.17191516,-0.025130685,0.0077830018,-0.0015257404,0.08100892,0.015897712,0.025507495,0.0028135676,0.04027146,-5.0081217e-06,-0.058700804,0.11387696,0.013844472,-0.009128257,-0.0042952313,0.005008475,0.0017665935,-0.035669688,-0.003959896,0.010800445,0.0,0.0038240347,-0.012568009,0.047443967,0.053862162,-0.01922713,0.13348775,0.0015622627,0.033522006,0.00023830791,-0.00011550326,0.05631294,8.699649e-05,-0.0010781334,-0.0013374209,-0.11075125,-0.027860854,-0.030366253,-0.016208539,-0.014103868,-0.052123714,-0.0012524833,-0.042156413,0.010848752,-0.025004564,-0.00016267698,-0.0021131046,0.0020302325,0.011960473,0.0434942,-0.0010715569,0.068198256,-0.020477597,0.0,-0.014522935,-0.0041517694,0.028114302,0.00041634784,-0.02405418,-0.18790837,-0.042121995,-0.007903726,3.395,0.7188011,0.4637488,0.10513589,0.014949374,-0.017251119,-0.000347647,-7.5524746e-05,0.87385887,0.109063156,0.0337287,0.035907272,-0.09693359,0.0022256668,-0.03834159
1481,0.18811435,0.025630068,0.29776916,0.0067656646,-0.0041011246,0.046877597,-0.054597687,0.14943145,0.0060917847,-0.026115905,2.4026886e-06,-0.068106815,0.077268474,-0.002452981,-0.011205077,-0.021873357,0.0042108647,0.0018692696,-0.051357016,-0.082435876,-0.017673532,0.0,-0.0011159824,-0.034855817,0.036351174,0.05295886,-0.017056117,0.1278557,0.021766521,0.037230276,0.009325778,0.0010643739,0.029612344,-0.00018725745,-0.0014515808,-0.0010004796,0.015991628,0.13346201,0.04847907,-0.018939603,-0.01249733,-0.037770797,-0.009417208,0.034307454,0.0049347063,-0.061825547,-0.0005378164,-0.0021017655,-0.03577272,0.017165883,-0.34531605,-0.009094982,-0.018066876,0.002783211,0.0,-0.0021833992,-0.006937057,0.038682614,0.027811859,0.05516215,0.15083687,-0.008880093,-0.021420268,-0.14025365,1.238832,0.0156963,-0.038375087,-0.017199982,-0.013974672,-0.0005908645,-0.00012215557,-0.4951538,-0.14701247,-0.014192812,-0.033831153,-0.033731222,0.009610692,0.0033097232
8893,0.06580851,-0.008674549,-0.027958864,0.006560114,-0.00365306,0.064919956,-0.06319902,-0.027442694,0.005521966,0.116505064,9.3689596e-07,0.011570872,0.05782301,0.09755452,0.0039093,0.00796113,0.02272099,0.003563256,-0.042423744,-0.1493946,-0.02479359,0.0,0.003506516,-0.022399105,0.044712853,0.057513934,-0.0072287302,0.019746996,0.010207003,0.03229279,0.0059912046,7.2347975e-05,0.023961963,0.0002437784,-0.0013151474,-0.0009798713,0.02112896,0.05778912,0.08693613,-0.03424228,-0.0296584,-0.08023225,-0.008544654,0.04908471,0.0033628624,0.18259954,-0.00038465118,-0.0020403469,-0.040509854,-0.08641796,0.10925661,-0.18223049,-0.0628512,-0.037066955,0.0,0.022147052,-0.010169664,0.048522808,-0.1312169,0.14395796,0.15633804,0.028816104,-0.020044534,0.07862957,-0.13297097,1.0576034,-0.029503865,-0.010525538,-0.00862575,-0.000472962,-8.597365e-05,-0.44520843,-0.11610775,-0.011912366,-0.017141383,0.19281618,0.1256952,0.02471759
24070,-0.018438302,0.011771401,-0.03137684,-0.069649264,-0.002034518,0.0123588275,-0.053831898,0.02289645,0.0021729919,-0.02379939,0.005410507,0.009799536,0.17950688,0.09483026,-0.020118572,0.020858899,0.010683214,9.196879e-05,0.111208856,0.058503494,-0.028924597,0.0,0.00020035202,0.04125085,-0.040261585,-0.188615,0.081791036,0.27771854,-0.02544801,0.08529974,-0.0031521013,-0.014534717,0.015910363,0.024917096,0.10264332,-0.0007698993,-0.025192,-0.0017266135,0.012603128,-0.01572297,-0.018217558,-0.064113475,-0.08119498,0.066124305,0.0021008216,0.06239743,0.0067027262,0.13226248,0.09352359,-0.15214801,-0.055293687,-0.17457457,-0.13612701,0.011918193,0.0,-0.04636125,0.03443351,0.02188814,0.011451404,-0.08339618,0.17693,-0.008056461,0.03637066,0.9151482,0.4248479,0.062885,0.0057878774,0.025457766,-0.008111064,0.022705922,0.006648215,-0.3582563,0.07611844,0.03242625,-0.05589232,0.14257698,0.13047267,0.030094942
26896,0.088688746,0.011158298,-0.015692798,0.0075716684,-0.0015808239,0.054893795,-0.059492875,0.08002995,0.003596826,-0.043144297,0.0070420126,-0.0053675156,-0.093895994,-0.05997817,-0.0035439257,-0.017601512,0.0140358005,0.008308516,-0.032967374,0.036330517,0.021892592,0.0,0.0032663837,0.08402753,0.0406759,-0.06658752,-0.019707048,-0.06197298,-0.03266724,-0.0070348117,-0.009025401,-0.017896464,-0.02868542,-0.0011333836,-0.0016702075,-0.0021931233,-0.053722225,-0.0076242927,-0.014552353,-0.016084936,-0.002657867,-0.036693603,0.0047471905,-0.1425763,0.0017164219,-0.025412215,-0.0016708886,-0.0026860414,0.037124928,-0.021872887,0.110989,0.04369691,-0.09790919,-0.048017878,0.0,0.0117695695,0.022973206,-0.009894809,-0.070616394,-0.007608273,0.16388738,-0.094170466,-0.0014320367,0.9343059,0.52159166,0.059011888,-0.002599196,0.034494992,-0.012368136,-0.0009405213,-0.0001759184,-0.2780661,0.055584054,-0.036179766,-0.008687152,0.14773013,0.12538104,0.07874387
47341,-0.085016236,-0.07313808,0.09167616,0.0059038266,-0.0021342393,-0.03220056,-0.07029288,-0.071182564,0.001705895,-0.03215857,-0.0021714547,-0.040756356,0.116636105,0.049943436,-0.026033988,0.0032092803,-0.12107736,-0.0025906104,-0.030916266,-0.030961145,0.002406971,0.0,0.00097516715,-0.0026048485,-0.006980265,0.021083483,-0.021370566,0.036689967,0.010922696,0.043118447,-0.0038962867,-0.002624001,-0.028677406,-0.00029000788,-0.0011284825,-0.0012253164,-0.019493079,-0.007252131,-0.012258788,-0.017399168,0.04181877,0.23897098,-0.00434424,0.037392605,0.013528073,0.05040226,-0.00013776327,-0.0024265216,0.049017668,-0.010334651,0.04320378,0.0069005117,0.11549834,-0.07535847,0.0,-0.009079383,-0.009319663,-0.033957075,-0.037394468,-0.024057627,0.052366056,-0.071906194,-0.0012252404,3.5476851,0.4298247,-0.004558391,-0.009858433,0.003727993,-0.013936252,-0.00034091948,-4.806958e-05,0.58717626,0.08513159,0.054899883,-0.0064690136,0.107076146,0.08428381,-0.010301414
47382,-0.082380064,-0.06908836,-0.01715365,0.006367095,-0.0011899619,-0.06324911,-0.061977796,-0.03667952,0.0030361891,-0.036335632,-0.0016961258,-0.02072424,-0.09518413,-0.050779294,-0.006177401,-0.018199774,-0.120382145,-0.04826592,-0.045242682,0.03302631,-0.046488833,0.0,-1.710144e-05,0.042398944,-0.06838711,-0.108708695,-0.011917677,-0.098173544,-0.016265253,-0.03132808,-0.005399968,-0.0006838406,-0.035657868,-0.00018789085,-0.0010225581,-0.0014172703,0.017757352,0.01115588,-0.037409272,0.14977813,-0.0105449455,-0.051319256,0.0038087536,0.03226246,-0.051485296,0.044244472,-0.0002384573,-0.0024046202,0.03794895,-0.03727436,-0.0931273,-0.22959746,-0.1268606,-0.028069971,0.0,-0.019949293,-0.005664823,0.00030681974,-0.026156679,-0.11225644,0.006359424,-0.054969586,-0.0018707908,3.5814102,0.31308347,0.089523226,0.0070665744,0.008179676,-0.013761312,-0.000281803,-5.6506295e-05,0.587264,0.07297072,0.064009234,-0.013110806,0.11142535,0.09177988,-0.015505607
55996,-0.09428361,-0.112930514,-0.027960714,0.004627055,-0.001959733,0.12945923,-0.052893523,-0.042222653,0.0025755677,-0.03483765,-7.907482e-06,-0.052515503,0.17356864,0.063940555,0.009366914,0.004025425,0.004370828,0.0034245215,-0.04828938,0.013181051,-0.0026293118,0.0,0.003069908,-0.01411765,0.032002322,0.038363352,-0.020727593,0.10951722,-0.006729962,0.008025057,-0.0005906351,-0.0004946158,0.017013721,-0.00037292237,-0.0012318899,-0.0015116737,-0.11130461,-0.078717776,-0.040764034,-0.019651644,0.010706749,0.23445739,-0.0093083335,-0.22257681,0.011387265,-0.02437986,-0.00045588304,-0.002169211,-0.047584664,-0.03449299,0.064765595,0.00039591017,0.06408614,-0.03929487,0.0,-0.010157767,-0.0058221463,-0.076726265,-0.10904028,-0.028478121,0.08526952,-0.05920692,-0.016013213,3.3436852,0.44535756,0.109402135,0.057864048,0.005285889,-0.018863888,-0.00041183003,-7.6745084e-05,0.7381722,0.079621136,0.02700458,0.018931495,0.08525253,-0.041481663,-0.009011887
76899,-0.03910683,-0.053163588,-0.016358137,0.006788145,-0.0011931844,0.08433519,0.023548046,-0.12428982,-0.030565472,0.16983607,-6.710506e-05,-0.0018313308,-0.045447562,-0.0040036784,-0.0016400893,0.00083313347,0.007851077,0.0064969836,-0.054911274,0.12431434,-0.01173514,0.0,-0.0005240418,0.036062334,0.083957806,0.076732144,0.007675819,-0.025952661,-0.018856844,-0.020722413,0.00077408575,-0.0016201258,-0.00795245,0.00044647182,-0.00097215513,0.007213853,-0.0072512664,0.0064580324,-0.007329056,-0.021161443,-0.02242284,-0.090052605,0.06860573,0.03199807,-0.027473291,-0.022267615,-7.644601e-05,-0.0020048495,-0.03222068,-0.033038948,0.11556911,0.0025069048,-0.07281567,0.004118719,0.0,0.027935132,-0.0056444546,0.09248663,-0.051029183,-0.012313963,0.015096099,-0.042873356,0.0060651596,-0.37720442,0.25156125,0.08726705,-0.024822485,-0.007273549,0.038653333,-0.0005171056,-0.00010340409,1.0961385,-0.17070647,-0.07245153,-0.03133,0.08801376,-0.0047047,-0.024863396
82335,-0.023559812,-0.098967075,-0.012415715,0.0089277895,-0.00088284945,-0.012664561,0.010606097,-0.036592275,0.0023141648,-0.05315913,-8.08702e-05,-0.0017482446,-0.07469829,-0.031136647,-0.0045118094,-0.011483862,0.0043469314,-0.03987068,-0.048597064,0.040805187,-0.03387686,0.0,-0.0005662136,-0.003673417,-0.2021241,-0.13492194,0.0003770307,-0.041820135,-0.031038808,-0.021885242,-0.002825039,-0.0025492527,0.0039329478,7.088014e-05,-0.0011708561,0.007152178,-0.02296792,-0.017731616,-0.033952158,-0.017094696,0.05276634,0.2796084,-0.013456862,0.03300371,-0.08714446,-0.02775181,-0.0005191873,-0.0024888124,-0.053112894,-0.020912938,0.06529677,-0.0039778347,-0.07537744,-0.059536766,0.0,0.011459911,-0.0039750487,0.0022167787,-0.02799897,0.07208096,0.18328618,-0.037590716,0.0019161813,-0.6536488,0.1052446,0.03764105,-0.03220222,-0.012153091,-0.015451718,-0.0005206379,-0.00013938725,0.47185156,-0.2321537,-0.14235078,-0.13882804,-0.168348,-0.021789368,-0.07910281
122337,0.063007765,-0.13251178,0.12119562,0.0063506337,-0.0020220361,0.0054798434,0.009063258,-0.014142908,0.0028950316,-0.029669465,-1.0153963e-05,-0.0032203393,0.15701854,0.08272098,-0.009877148,0.010103916,0.0038566368,-0.001008968,-0.023527637,0.04645551,0.011749029,0.0,0.00029524817,0.0085994005,-0.17339548,-0.22818573,0.025779419,0.22026716,0.0078108665,0.058577724,0.0022307641,-0.021135489,0.00635141,-0.02506081,-0.017555198,-0.0007929061,-0.069856115,0.0071276105,0.037993196,0.13145666,-0.018317353,-0.06340557,0.0018173845,0.041129973,0.009590705,0.007499928,0.0023989067,-0.0044286023,0.07646558,-0.013804687,0.067473404,-0.0041846996,-0.07384441,-0.079567514,0.0,0.01138456,0.03134414,0.007130936,-0.02006819,-0.023375988,0.06482974,-0.047142904,0.006318211,3.5476494,0.33904722,0.044281796,0.010936648,0.013431453,-0.008992312,-0.0004613428,-7.129034e-05,-0.4409436,0.08652408,0.05290819,0.052735843,0.1819767,0.151952,-0.053227022
122512,0.045656595,-0.12890276,-0.017077984,0.006833637,-0.0011748757,0.23127884,0.0074558654,-0.013862548,0.0028570371,0.086336,-0.00039804928,0.0067153675,0.09711282,0.069947414,-0.010662819,0.0032413476,-0.03972792,-0.018604938,0.21436177,0.06977494,0.0067216656,0.0,-0.0020912392,0.021921614,-0.1721282,-0.20193453,0.006622734,0.2550964,0.0008154753,0.06260077,0.0006359559,-0.0006870337,-0.021461245,-0.0030326927,-0.0034767904,-0.0007929061,0.006548431,0.051735602,0.09328924,-0.014664292,-0.011976965,-0.050140675,-0.1057403,0.057555318,0.0034255157,0.063757405,-0.0028452678,-0.0039509637,0.04124497,-0.025428494,-0.00872045,-0.09886531,-0.1125593,-0.054884598,0.0,-0.026287176,0.017261473,-0.026391264,-0.04623971,-0.016032776,0.16682355,-0.044312038,0.046532694,0.6930403,0.288891,0.08875622,0.007303175,0.024917584,-0.012597905,-0.00052845327,-0.00016376004,0.66283023,0.07574571,0.055581827,-0.05352698,0.12352291,0.11757115,-0.022100192
122597,0.12700759,-0.085486665,0.13470928,-0.050272677,0.035527986,-0.019477779,-0.046614736,-0.018147739,0.0022346063,-0.03362804,-0.0005280587,-0.058043808,0.23953848,0.1089819,-0.020001085,0.01788471,0.006861522,-0.033489365,-0.05117998,0.05659271,0.01113801,0.0,-0.0022891813,0.0040741307,0.012371201,-0.0891149,-0.03205602,0.18167977,-0.011834094,0.04070278,-0.0038134723,-0.020696994,-0.04286475,-0.0021996163,-0.00225204,-0.0009608036,-0.049426727,-0.07071258,-0.016056398,-0.020359073,0.009942604,0.06645885,-0.001791291,-0.133083,0.0072837393,0.08412542,-0.001369368,-0.0039113048,0.055552315,-0.04048798,0.06140983,-0.040189296,0.2651004,-0.078636535,0.0,-0.01698286,-0.012854214,-0.05598897,-0.0766815,-0.022935322,0.11218144,-0.06592235,0.008395341,0.48341992,0.22410809,0.24800216,-0.020949563,0.023991736,-0.012826727,-0.0005453713,-0.000113919115,0.71940213,0.06328296,0.030701447,-0.04765722,0.15705791,0.13064511,-0.03765091
122619,-0.102267735,-0.08298591,-0.015440368,0.0077380147,-0.0016812888,0.102285504,-0.059338458,-0.0006576212,0.0039027268,-0.029385615,-8.250131e-05,-0.03771384,-0.018708605,0.0075474633,-0.008557565,0.003990987,0.0028878746,-0.0005762983,-0.06755828,-0.14751768,-0.0155143775,0.0,-0.0009828819,-0.002752119,-0.06022903,-0.081125356,-0.010788067,0.030680804,-0.02369419,0.037242137,0.0019259397,-0.019781267,-0.020453442,-0.00022047173,-0.0009042408,-0.0007918616,0.024208572,-0.007965878,-0.03271777,0.14879477,-0.014864494,-0.056866597,-0.0029862304,0.025133302,0.012235482,-0.032594852,-0.0006423837,-0.002545635,-0.0032851207,-0.028483618,0.03250165,0.0023869926,-0.15675263,-0.026679657,0.0,-0.04185237,-0.0069740424,-0.008427245,-0.019947141,-0.049918573,0.1615358,-0.06092777,-0.008586658,3.5876775,0.34434637,0.056021128,0.0034430954,0.010404372,-0.013735598,-0.00034453877,-7.459086e-05,0.63671416,0.10358905,0.066039294,0.013533683,0.02286859,0.08867035,-0.05338511
122655,0.016930468,-0.07840409,-0.01570941,0.0066764452,-0.0011600397,0.2031194,0.009491289,-0.017128251,0.003004438,-0.039174993,-0.00042815853,0.008915747,0.19686864,0.08954329,-0.038678553,0.022053842,-0.040180545,-0.014182097,0.23747586,0.067840934,-0.0010665243,0.0,-8.61227e-05,0.0241664,-0.13170688,-0.17783663,0.01816467,0.28018892,0.014901716,0.08622743,0.0024079853,-0.0025118873,-0.031116772,0.019259162,0.09487951,-0.0009816095,0.0070321886,-0.051944066,0.04814699,-0.013656833,0.019966682,-0.018586459,-0.0900885,0.05856938,0.0037339134,0.05799486,0.005796184,0.120495155,0.068227574,-0.021279601,-0.06771268,0.016352406,-0.119030625,0.014837152,0.0,0.0039826105,0.018408673,-0.01530573,-0.041115303,0.03514382,0.14994282,-0.045857113,0.040264122,0.93978745,0.38015383,0.028188296,-0.012039017,0.0330681,-0.013138358,0.018190298,0.0064780368,0.45760542,0.06941087,0.06021949,-0.046383895,0.13549256,0.1258811,0.048577443
122682,0.050744787,-0.18097392,-0.037663672,0.008530467,-0.0017137465,0.48558134,-0.06663841,0.057418827,0.007507072,-0.058042962,-7.7021716e-05,0.006833534,-0.0037649374,0.01004983,0.0022317832,0.0147620905,0.004654126,0.007369409,0.3792339,0.28807265,0.0045140362,0.0,-0.0045217313,-0.026504392,0.07896846,0.103356116,-0.002857473,-0.022910843,-0.015929647,-0.018500594,-0.000537966,-0.0004276681,0.0072310735,0.00034279015,-0.0010683659,0.0006083834,-0.024892885,-0.006862541,-0.042284,-0.02619875,-0.04235585,-0.1594245,-0.0010837688,0.033459578,-0.008042275,-0.036030605,-0.00041360466,-0.0019598184,-0.047930527,0.024949612,0.17812628,-0.0010476293,-0.07748719,0.01656043,0.0,0.004304609,-0.0034076017,-0.09270263,0.031153634,-0.09907694,-0.34968373,-0.006178706,-0.013683821,-0.07153903,-0.31258157,0.0010120921,-0.014874036,-0.007659288,-0.053599697,-0.0003303792,-0.00012677273,-0.51407397,-0.018907446,0.012536806,0.07035893,0.22583617,0.021064607,0.13437578
122699,-0.11143079,-0.19606584,-0.016334776,-0.14792562,-0.0010514419,0.0089451205,0.021624325,-0.03711328,0.0056368606,-0.046255063,-7.125191e-05,-0.0046866355,-0.0375704,-0.005275318,-0.0067931246,0.008600086,0.0118842395,0.0064314627,0.08965133,0.1620627,0.027350739,0.0,0.00092351995,0.007966956,-0.21707706,-0.16445172,-0.008162107,-0.049089324,-0.023083134,-0.02360219,0.0026129475,-0.001439148,0.016224086,0.0002372769,-0.0014208271,0.0008042666,-0.011191762,-0.0066099158,-0.039169017,-0.02556944,-0.037608184,-0.14233813,0.003913068,-0.33143198,-0.017838255,-0.043991614,-6.1024082e-05,-0.0024788855,-0.04592761,0.0060473997,-0.1542194,-0.0059902975,-0.08305917,-0.00753121,0.0,0.005242155,-0.0050471555,-0.044421773,-0.042631015,0.09259865,0.16364767,-0.02661245,-0.022525327,-0.061547447,0.23268113,0.03863995,-0.022004988,-0.01050111,-0.014215304,-0.00045037575,-0.0002070929,-0.4729999,0.019932201,0.006395276,0.088941045,0.09990553,-0.03600399,0.07888978
122714,0.06834119,-0.13687761,-0.02181513,0.0063793105,-0.0013974922,-0.020808969,0.009140389,-0.039466456,0.0035497327,-0.036161926,-8.5048e-05,-0.029305223,-0.14099243,-0.04379447,-0.030988818,-0.027823165,0.00094486587,-0.027689729,-0.023326296,-0.042965703,-0.024344476,0.0,-0.004742565,0.05341761,-0.08607827,-0.10271275,0.0010385454,-0.099702545,-0.02505748,-0.04624717,-0.0022492493,-0.0003904475,-0.02894669,7.029914e-05,-0.0013223293,-0.00088439515,-0.026965031,-0.03335558,0.034984864,-0.015083596,-0.01363144,-0.053796906,-0.02533622,-0.09995869,0.0040878593,0.06180418,-0.000550236,-0.0026026184,0.028687844,-0.057197127,-0.12562361,-0.023752112,-0.118360944,-0.048656497,0.0,-0.022705644,0.008824107,-0.007800512,-0.10362058,0.016891576,-0.223945,-0.06308465,0.00752002,3.6876469,0.34467053,0.016740315,0.00039914413,0.008189551,-0.016722746,-0.00039951684,-0.00014871398,0.7465612,0.0652452,0.0234114,-0.00037427366,-0.14805232,0.08970973,-0.13674603
122788,0.008009782,-0.0045465515,-0.012577846,0.008420323,-0.0010457181,-0.06349316,0.008392012,-0.004843564,0.0032032928,0.08928948,-0.0006429744,-0.007552282,-0.10153311,-0.12607493,-0.022519197,-0.018541051,-0.1320569,-0.03198859,0.104978114,0.08438871,-0.00056168775,0.0,-0.005184104,0.05468283,-0.04762368,-0.058755413,0.003946661,-0.12656789,-0.06580437,-0.03902538,-0.0013129893,0.0006300139,-0.031852767,-0.0014585594,-0.0023844584,-0.0009131145,0.007875089,0.011359586,0.09761161,-0.017255452,0.0037642876,-0.03115798,-0.016326241,-0.2328179,0.0012644996,0.06507556,-0.0016597438,-0.0035131478,0.047470685,-0.15343979,0.03494183,0.041593384,-0.088854745,-0.041337073,0.0,-0.025049066,0.02414601,-0.058928475,-0.056434304,0.049765285,0.22566462,-0.00044329852,0.019818665,0.55635446,0.32120672,0.09551418,0.01913287,0.02752143,0.08175314,-0.0006154779,-0.0001165297,0.70476323,0.060777776,0.0492945,-0.04079796,0.12195949,0.11640436,-0.036243763
